item_id,item_name
22044,"dagger of eternal vigor"
22045,"solitude bookcase, rustic filled"
22046,"blueprint: solitude trestle, ornate large"
22047,"stuhn's inferno staff"
22048,"solitude bread, long"
22049,"pattern: vampiric bed, full"
2205,"pewter necklace of magicka recovery"
22050,"blueprint: solitude bookcase, narrow open filled"
22051,"bracers of dragon's appetite"
22052,"battle axe of dragon's appetite"
22053,"blueprint: solitude armchair, wicker"
22054,"diagram: solitude hand mirror, elegant"
22055,"mace of winter's respite"
22056,"solitude chest of drawers, wide noble"
22058,"vampiric table, circular"
22059,"jerkin of dragon's appetite"
2206,"splendid glyph of increase magical harm"
22061,"blueprint: vampiric chair, fanged"
22062,"western skyrim treasure map iv"
22063,"blueprint: vampiric sideboard, racks"
22064,"solitude nightstand, noble"
22065,"crafting motif 88: ancestral orc chests"
22066,"diagram: solitude hand mirror, ornate"
22067,"blueprint: solitude bookcase, narrow backless"
22068,"design: solitude bread, rustic sliced"
2207,"steel battle axe"
22070,"axe of dragon's appetite"
22071,"blueprint: solitude chest of drawers, wide noble"
22072,"spell parasite's cuirass"
22073,"diagram: solitude trunk, knotwork"
22074,"shoes of winter's respite"
22075,"design: vampiric goblet, fluted"
22076,"blueprint: solitude bookcase, rustic filled"
22077,"crafting motif 88: ancestral orc daggers"
22078,"blueprint: vampiric table, grand"
22079,"solitude trestle, ornate large"
2208,"red hippocras"
22080,"diagram: solitude hammer, simple"
22081,"cast-off bow"
22082,"blueprint: solitude armchair, ornate low"
22083,"solitude wine rack, noble full"
22084,"crafting motif 84: blackreach vanguard bows"
22085,"pattern: solitude bed, rustic cowhide double"
22087,"surcoat of solitude"
22088,"pattern: solitude rug, knotwork"
22089,"solitude patching kit, well-worn"
2209,"recipe: crawdad quiche"
22090,"helmet of dragon's appetite"
22091,"superb glyph of prismatic recovery"
22092,"solitude censer, pagoda"
22093,"crafting motif 84: blackreach vanguard boots"
22094,"solitude meal, rustic"
22095,"blueprint: solitude serving tray, wood"
22096,"sword of winter's respite"
22097,"solitude table, square ornate"
22098,"blueprint: vampiric bookcase, arched filled"
22099,"blueprint: solitude cabinet, narrow noble filled"
2210,"superb glyph of reduce feat cost"
22100,"chaurus egg"
22102,"blueprint: solitude bookcase, backless"
22103,"design: solitude drying rack, stockfish"
22104,"fryse willow"
22105,"spell parasite's breeches"
22106,"solitude trestle, ornate"
22107,"crafting motif 87: ancestral nord axes"
22108,"cast-off inferno staff"
22109,"praxis: vampiric chandelier, amber fanged"
2211,"belt of the seducer"
22110,"venomous lightning staff"
22111,"solitude bookcase, narrow noble filled"
22112,"crafting motif 89: ancestral high elf shoulders"
22113,"blueprint: solitude table, circular ornate"
22114,"solitude hand mirror, ornate"
22115,"diagram: solitude melting pot, double boiler"
22116,"vampiric bookcase, short filled"
22117,"etched corundum"
22118,"blueprint: solitude table, rustic"
22119,"diagram: solitude pot, stout metal"
22120,"pattern: solitude carpet, grand wolf's-head border"
22121,"diagram: solitude frying pan, trivet"
22122,"spriggan's lament"
22123,"solitude bed, rustic bearskin double"
22124,"vampiric drapes, tall"
22125,"diagram: solitude frying pan, long-handled"
22126,"solitude breakfast, eggs and ham"
22127,"blueprint: solitude dresser, rustic shelves"
22128,"pattern: solitude rug, snow bear"
22129,"crafting motif 87: ancestral nord daggers"
2213,"recipe: jasrana tea tonic"
22130,"blueprint: solitude pew, noble long"
22131,"chillwind chitinous gauntlets"
22132,"blueprint: solitude basket, ornate"
22133,"superb glyph of reduce skill cost"
22134,"spell parasite's sabatons"
22135,"venomous inferno staff"
22136,"sketch: solitude goblet, noble"
22137,"dagger of winter's respite"
22138,"pattern: solitude carpet, large plain"
22139,"robe of winter's respite"
2214,"dominion's greaves"
22140,"solitude carpet, grand wolf's-head border"
22142,"crafting motif 89: ancestral high elf maces"
22143,"design: solitude candlestick, horn"
22144,"pattern: vampiric carpet, sigil"
22145,"deathstone spiral"
22146,"spell parasite's lightning staff"
22147,"mace of eternal vigor"
22148,"blueprint: vampiric divider, ornate"
2215,"lemon"
22150,"painting of nord ship, wood"
22151,"girdle of dragon's appetite"
22152,"contrasts painting, brass"
22153,"fire staff of the gray host"
22154,"crafting motif 87: ancestral nord shields"
22155,"rigurt's fancy shirt"
22156,"diagram: solitude serving bowl, metal"
22157,"crafting motif 87: ancestral nord shoulders"
22158,"solitude carpet, large plain"
22159,"crafting motif 84: blackreach vanguard daggers"
22160,"vampiric goblet, fluted"
22161,"inferno staff of winter's respite"
22162,"blueprint: vampiric cabinet, ornate"
22163,"cuirass of eternal vigor"
22164,"style page: balorgh mask"
22165,"blueprint: solitude bench, rustic long"
22166,"consecrated myrrh"
22167,"pattern: solitude rug, cowhide"
22168,"sketch: solitude jewelry box, copper and agate"
22169,"solitude barstool, wood"
2217,"ironhide belt of stamina"
22170,"gauntlets of eternal vigor"
22171,"blueprint: solitude bookcase, noble"
22172,"solitude rug, snow bear"
22173,"pattern: solitude carpet, wolf's-head border"
22174,"stuhn's restoration staff"
22175,"blueprint: solitude table, square ornate low"
22177,"blueprint: vampiric dresser, polished"
22178,"blueprint: solitude dresser, rustic"
22179,"gargoyle guardians painting, wood"
2218,"the rift treasure map i"
22180,"sabatons of dragon's appetite"
22181,"solitude carpet, plush"
22182,"solitude dinner bowl, vegetable soup"
22183,"crafting motif 87: ancestral nord gloves"
22184,"blueprint: solitude chair, wicker"
22185,"blueprint: solitude bookcase, narrow rustic filled"
22186,"stuhn's helm"
22187,"blueprint: solitude bookcase, noble cabinet filled"
22188,"crafting motif 88: ancestral orc bows"
22189,"praxis: vampiric lamp, amber triple"
2219,"superb glyph of prismatic onslaught"
22190,"crafting motif 89: ancestral high elf shields"
22191,"vampiric divider, ornate"
22192,"mor khazgur crusher"
22193,"diagram: solitude lantern, hanging"
22194,"maul of winter's respite"
22195,"crafting motif 88: ancestral orc shoulders"
22196,"luminescence painting, brass"
22197,"stuhn's shield"
22198,"reeh-la's scaled vest"
22199,"depths of darkness painting, brass"
222,"rubedite girdle of health"
2220,"recipe: garlic-and-pepper venison steak"
22201,"diagram: solitude gravy boat, metal"
22202,"blueprint: solitude picnic basket, wicker"
22203,"ursine wandering painting, wood"
22204,"crafting motif 88: ancestral orc legs"
22205,"etched manganese"
22206,"blueprint: solitude bookcase, noble filled"
22207,"crafting motif 87: ancestral nord belts"
22208,"crafting motif 88: ancestral orc helmets"
22209,"spell parasite's amulet"
22210,"praxis: vampiric brazier, taloned"
22211,"blueprint: solitude bench, rustic"
22212,"blueprint: solitude display shelf, noble"
22213,"helm of dragon's appetite"
22214,"solitude bookcase, noble cabinet"
22215,"solitude strongbox, iron bands"
22216,"the keep painting, brass"
22217,"crafting motif 84: blackreach vanguard legs"
22218,"blueprint: solitude pew, sturdy"
22219,"vampiric goblet, full"
2222,"superb glyph of stamina recovery"
22220,"praxis: vampiric lightpost, amber single"
22221,"etched adamantite"
22222,"spell parasite's arm cops"
22223,"blueprint: vampiric bookcase, short"
22224,"diagram: solitude serving dish, metal"
22225,"chaurus egg, dormant"
22226,"blueprint: vampiric lectern, polished"
22227,"log, fallen winter pine"
22228,"blueprint: solitude bookcase, rustic cabinet"
22229,"blueprint: solitude nightstand, noble drawers"
22230,"solitude table, circular ornate small"
22231,"diagram: solitude frying pan, wood handle"
22233,"drendek's gloves"
22234,"vampiric carpet, standard"
22235,"belt of dragon's appetite"
22236,"solitude dinner bowl, hearty stew"
22237,"solitude nightstand, round"
22238,"spell parasite's bracers"
22239,"solitude locket"
2224,"magnus' shield"
22240,"solitude cabinet, narrow noble filled"
22241,"solitude hand-drill, simple"
22242,"vampiric desk, polished"
22243,"solitude dresser, rustic shelves"
22244,"scion's throne painting, wood"
22246,"solitude bread, rustic sliced"
22247,"design: solitude serving pot, vegetable soup"
22248,"vampiric rug, triangular sigil"
22249,"dwarven mace of poison"
2225,"sash of prayer"
22250,"solitude cabinet, narrow noble"
22251,"solitude cauldron, flat-bottomed"
22252,"design: solitude smoking rack, sausage"
22253,"traveler's trousers"
22254,"solitude table, square ornate low"
22255,"spell parasite's shield"
22256,"skeever kabob"
22257,"solitude bookcase, noble cabinet filled"
22258,"lesser glyph of reduce skill cost"
22259,"vampiric wardrobe, ornate"
2226,"hide belt"
22260,"restoration staff of dragon's appetite"
22261,"solitude table, square"
22262,"ruined chaurus egg"
22263,"solitude wardrobe, noble"
22265,"design: solitude platter, ribs"
22266,"spell parasite's jack"
22267,"solitude table, rustic large"
22268,"solitude cauldron, hanging"
22269,"mace of dragon's appetite"
2227,"average glyph of magicka recovery"
22271,"solitude backpack, basket"
22272,"solitude basket, wicker handles"
22273,"pedestal, dark stone"
22274,"cast-off greaves"
22275,"cast-off leg guards"
22277,"traveler's jerkin"
22278,"diagram: vampiric mirror, standing"
22279,"monumental glyph of reduce skill cost"
2228,"cotton jerkin of magicka"
22281,"solitude bookcase, narrow rustic"
22282,"vampiric carpet, sigil"
22283,"solitude breakfast, full"
22284,"solitude hammer, simple"
22285,"solitude nightstand, square"
22286,"vampiric lectern, polished"
22287,"spell parasite's belt"
22288,"spell parasite's bow"
2229,"ozzozachar's tooth"
22290,"blueprint: solitude table, grand noble"
22291,"solitude display shelf, noble"
22293,"solitude serving pot, hearty stew"
22294,"vampiric dresser, polished"
22295,"traveler's tunic"
22296,"design: solitude bowl, winter onions"
22298,"solitude smoking rack, sausage"
22299,"solitude serving dish, metal"
2230,"superb glyph of potion speed"
22302,"essence of timidity"
22303,"diagram: solitude sconce, wolf's-head lantern"
22304,"major glyph of prismatic recovery"
22305,"dancer's treble shoes"
22306,"greater glyph of prismatic recovery"
22307,"solitude drinking horn, ivory"
22308,"solitude frying pan, wood handle"
22309,"solitude serving pot, vegetable soup"
2231,"panacea of cowardice"
22310,"solitude table, round small"
22312,"solitude serving bowl, metal"
22313,"solitude rug, plain"
22315,"orichalc pauldrons of health"
22316,"spell parasite's boots"
22317,"vampiric drapes, pulled back"
22318,"solitude carpet, small plush"
22319,"solitude urn, ceramic"
2232,"orichalc greaves of magicka"
22320,"maul of dragon's appetite"
22321,"ice staff of dragon's appetite"
22322,"spell parasite's ice staff"
22323,"vampiric table, grand"
22324,"vampiric bed, canopy"
22326,"solitude strongbox, iron hunt relief"
22327,"vampiric runner, grand"
22328,"vampiric carpet, grand sigil"
22329,"solitude bed, noble double"
2233,"ebon pauldron of magicka"
22330,"solitude bed, noble single"
22332,"solitude bowl, mushrooms"
22333,"spell parasite's axe"
22335,"solitude platter, ribs"
22336,"blueprint: solitude pew, ornate"
22337,"pauldrons of dragon's appetite"
22338,"sketch: solitude censer, wolf-head"
22339,"solitude goblet, covered"
2234,"maple restoration staff of shock"
22341,"solitude chest of drawers, noble"
22342,"birch inferno staff of weakening"
22343,"lightning staff of dragon's appetite"
22345,"solitude bread, rustic loaf"
22347,"major glyph of reduce skill cost"
22348,"solitude serving bowl, wood"
22349,"pattern: solitude bed, rustic bearskin single"
2235,"pyandonea merlot"
22350,"solitude bookcase, narrow backless"
22351,"cast-off breeches"
22352,"vampiric carpet, large"
22353,"stony sliver"
22354,"solitude bookcase, backless"
22355,"hourglass stand, round"
22356,"spell parasite's mace"
22357,"spell parasite's battle axe"
22358,"spell parasite's sword"
22359,"breton statue, arkay"
2236,"nightshade bracers"
22360,"style page: second legion guards"
22361,"spell parasite's pauldrons"
22362,"timidity poison i"
22363,"platinum necklace of prismatic recovery"
22365,"orichalc maul of weapon damage"
22366,"style page: second legion bracers"
22367,"style page: second legion helmet"
22368,"hourglass pedestal, square"
22369,"ash lightning staff of crushing"
2237,"salted cod"
22370,"grand glyph of reduce skill cost"
22371,"dram of timidity"
22372,"strong glyph of prismatic recovery"
22373,"solitude serving bowl, verdigris"
22374,"unrecognized heavy armor"
22375,"style page: second legion arm cops"
22376,"spell parasite's maul"
22377,"voidsteel battle axe of hardening"
22378,"average glyph of prismatic recovery"
22379,"unchained aggressor's ice staff"
2238,"maul of hist bark"
22380,"style page: scourge harvester mask"
22381,"ash ice staff of crushing"
22382,"style page: scourge harvester shoulder"
22383,"monumental glyph of prismatic recovery"
22384,"grand glyph of prismatic recovery"
22385,"trifling glyph of prismatic recovery"
22386,"trifling glyph of reduce skill cost"
22387,"style page: second legion jack"
22388,"style page: second legion boots"
22389,"style page: second legion belt"
2239,"oak bow of absorb health"
22390,"imperial statue, legion champion"
22391,"crafting motif 83: pyre watch shoulders"
22392,"crafting motif 83: pyre watch axes"
22393,"crafting motif 83: pyre watch daggers"
22394,"birch inferno staff of crushing"
22395,"crafting motif 83: pyre watch gloves"
22396,"crafting motif 83: pyre watch belts"
22397,"crafting motif 83: pyre watch maces"
22398,"crafting motif 83: pyre watch swords"
22399,"crafting motif 83: pyre watch staves"
224,"bracers of the seducer"
2240,"copper necklace of flame resist"
22400,"crafting motif 83: pyre watch helmets"
22401,"crafting motif 83: pyre watch bows"
22402,"splendid glyph of reduce skill cost"
22403,"crafting motif 83: pyre watch chests"
22404,"crafting motif 83: pyre watch boots"
22405,"hourglass banner, akatosh"
22406,"pewter ring of prismatic recovery"
22407,"crafting motif 83: pyre watch shields"
22408,"timidity poison vi"
22409,"moderate glyph of prismatic recovery"
2241,"reaper's march treasure map i"
22410,"crafting motif 83: pyre watch legs"
22411,"greater glyph of reduce skill cost"
22412,"dark elf tomb marker, sarano"
22413,"style page: snowhawk mage hat"
22414,"birch restoration staff of weapon damage"
22415,"elixir of timidity"
22416,"style page: snowhawk mage robe"
22417,"style page: snowhawk mage sash"
22418,"petty glyph of prismatic recovery"
22419,"mahogany inferno staff of weakening"
